1394523740,/u2,md127,1220365,81132,1139234,7
1394523740,/,sda1,19558,5528,13031,30
1394523800,/u1,sda5,432631,26797,405835,7
1394523800,/u2,md127,1220365,81132,1139234,7
1394523800,/,sda1,19558,5528,13031,30
1394523860,/u1,sda5,432631,26797,405835,7
1394523860,/u2,md127,1220365,81132,1139234,7
1394523860,/,sda1,19558,5528,13031,30
1394523920,/u1,sda5,432631,26797,405835,7
1394523920,/u2,md127,1220365,81132,1139234,7
1394523920,/,sda1,19558,5528,13031,30
1394523980,/u1,sda5,432631,26797,405835,7
1394523980,/u2,md127,1220365,81132,1139234,7
1394523980,/,sda1,19558,5528,13031,30
1394524040,/u1,sda5,432631,26797,405835,7
1394524040,/u2,md127,1220365,81132,1139234,7
1394524040,/,sda1,19558,5528,13031,30
1394524100,/u1,sda5,432631,26797,405835,7
1394524100,/u2,md127,1220365,81132,1139234,7
1394524100,/,sda1,19558,5528,13031,30
1394524160,/u1,sda5,432631,26797,405835,7
1394524160,/u2,md127,1220365,81132,1139234,7
1394524160,/,sda1,19558,5528,13031,30
1394524220,/u1,sda5,432631,26797,405835,7
1394524220,/u2,md127,1220365,81132,1139234,7
1394524220,/,sda1,19558,5528,13031,30
1394524280,/u1,sda5,432631,26797,405835,7
1394524280,/u2,md127,1220365,81132,1139234,7
1394524280,/,sda1,19558,5528,13031,30
1394524340,/u1,sda5,432631,26797,405835,7
1394524340,/u2,md127,1220365,81132,1139234,7
1394524340,/,sda1,19558,5528,13031,30
1394524400,/u1,sda5,432631,26797,405835,7
1394524400,/u2,md127,1220365,81132,1139234,7
1394524400,/,sda1,19558,5528,13031,30
1394524460,/u1,sda5,432631,26797,405835,7
1394524460,/u2,md127,1220365,81132,1139234,7
1394524460,/,sda1,19558,5528,13031,30
1394524520,/u1,sda5,432631,26797,405835,7
1394524520,/u2,md127,1220365,81132,1139234,7
1394524520,/,sda1,19558,5528,13031,30
1394524580,/u1,sda5,432631,26797,405835,7
1394524580,/u2,md127,1220365,81132,1139234,7
1394524580,/,sda1,19558,5528,13031,30
1394524640,/u1,sda5,432631,26797,405835,7
1394524640,/u2,md127,1220365,81132,1139234,7
1394524640,/,sda1,19558,5528,13031,30
1394524700,/u1,sda5,432631,26797,405835,7
1394524700,/u2,md127,1220365,81132,1139234,7
1394524700,/,sda1,19558,5528,13031,30
1394524760,/u1,sda5,432631,26797,405835,7
1394524760,/u2,md127,1220365,81132,1139234,7
1394524760,/,sda1,19558,5528,13031,30
1394524820,/u1,sda5,432631,26797,405835,7
1394524820,/u2,md127,1220365,81132,1139234,7
1394524820,/,sda1,19558,5528,13031,30
1394524880,/u1,sda5,432631,26797,405835,7
1394524880,/u2,md127,1220365,81132,1139234,7
1394524880,/,sda1,19558,5528,13031,30
1394524940,/u1,sda5,432631,26797,405835,7
1394524940,/u2,md127,1220365,81132,1139234,7
1394524940,/,sda1,19558,5528,13031,30
1394525000,/u1,sda5,432631,26797,405835,7
1394525000,/u2,md127,1220365,81132,1139234,7
1394525000,/,sda1,19558,5528,13031,30
1394525060,/u1,sda5,432631,26797,405835,7
1394525060,/u2,md127,1220365,81132,1139234,7
1394525060,/,sda1,19558,5528,13031,30
1394525120,/u1,sda5,432631,26797,405835,7
1394525120,/u2,md127,1220365,81132,1139234,7
1394525120,/,sda1,19558,5528,13031,30
1394525180,/u1,sda5,432631,26797,405835,7
1394525180,/u2,md127,1220365,81132,1139234,7
1394525180,/,sda1,19558,5528,13031,30
1394525240,/u1,sda5,432631,26797,405835,7
1394525240,/u2,md127,1220365,81132,1139234,7
1394525240,/,sda1,19558,5528,13031,30
1394525300,/u1,sda5,432631,26797,405835,7
1394525300,/u2,md127,1220365,81132,1139234,7
1394525300,/,sda1,19558,5528,13031,30
1394525360,/u1,sda5,432631,26797,405835,7
1394525360,/u2,md127,1220365,81132,1139234,7
1394525360,/,sda1,19558,5528,13031,30
1394525420,/u1,sda5,432631,26797,405835,7
1394525420,/u2,md127,1220365,81132,1139234,7
1394525420,/,sda1,19558,5528,13031,30
1394525480,/u1,sda5,432631,26797,405835,7
1394525480,/u2,md127,1220365,81132,1139234,7
1394525480,/,sda1,19558,5528,13031,30
1394525540,/u1,sda5,432631,26797,405835,7
1394525540,/u2,md127,1220365,81132,1139234,7
1394525540,/,sda1,19558,5528,13031,30
1394525600,/u1,sda5,432631,26797,405835,7
1394525600,/u2,md127,1220365,81132,1139234,7
1394525600,/,sda1,19558,5528,13031,30
1394525660,/u1,sda5,432631,26797,405834,7
1394525660,/u2,md127,1220365,81132,1139234,7
1394525660,/,sda1,19558,5528,13031,30
1394525720,/u1,sda5,432631,26797,405834,7
1394525720,/u2,md127,1220365,81132,1139234,7
1394525720,/,sda1,19558,5528,13031,30
1394525780,/u1,sda5,432631,26797,405834,7
1394525780,/u2,md127,1220365,81132,1139234,7
1394525780,/,sda1,19558,5528,13031,30
1394525840,/u1,sda5,432631,26797,405834,7
1394525840,/u2,md127,1220365,81132,1139234,7
1394525840,/,sda1,19558,5528,13031,30
1394525900,/u1,sda5,432631,26797,405834,7
1394525900,/u2,md127,1220365,81132,1139234,7
1394525900,/,sda1,19558,5528,13031,30
1394525960,/u1,sda5,432631,26797,405834,7
1394525960,/u2,md127,1220365,81132,1139234,7
1394525960,/,sda1,19558,5528,13031,30
1394526020,/u1,sda5,432631,26797,405834,7
1394526020,/u2,md127,1220365,81132,1139234,7
1394526020,/,sda1,19558,5528,13031,30
1394526080,/u1,sda5,432631,26797,405834,7
1394526080,/u2,md127,1220365,81132,1139234,7
1394526080,/,sda1,19558,5528,13031,30
1394526140,/u1,sda5,432631,26797,405834,7
1394526140,/u2,md127,1220365,81132,1139234,7
1394526140,/,sda1,19558,5528,13031,30
1394526200,/u1,sda5,432631,26797,405834,7
1394526200,/u2,md127,1220365,81132,1139234,7
1394526200,/,sda1,19558,5528,13031,30
1394526260,/u1,sda5,432631,26797,405834,7
1394526260,/u2,md127,1220365,81132,1139234,7
1394526260,/,sda1,19558,5528,13031,30
1394526320,/u1,sda5,432631,26797,405834,7
1394526320,/u2,md127,1220365,81132,1139234,7
1394526320,/,sda1,19558,5528,13031,30
1394526380,/u1,sda5,432631,26797,405834,7
1394526380,/u2,md127,1220365,81132,1139234,7
1394526380,/,sda1,19558,5528,13031,30
1394526440,/u1,sda5,432631,26797,405834,7
1394526440,/u2,md127,1220365,81132,1139234,7
1394526440,/,sda1,19558,5528,13031,30
1394526500,/u1,sda5,432631,26797,405834,7
1394526500,/u2,md127,1220365,81132,1139234,7
1394526500,/,sda1,19558,5528,13031,30
1394526560,/u1,sda5,432631,26797,405834,7
1394526560,/u2,md127,1220365,81132,1139234,7
1394526560,/,sda1,19558,5528,13031,30
1394526620,/u1,sda5,432631,26797,405834,7
1394526620,/u2,md127,1220365,81132,1139234,7
1394526620,/,sda1,19558,5528,13031,30
1394526680,/u1,sda5,432631,26797,405834,7
1394526680,/u2,md127,1220365,81132,1139234,7
1394526680,/,sda1,19558,5528,13031,30
1394526740,/u1,sda5,432631,26797,405834,7
1394526740,/u2,md127,1220365,81132,1139234,7
1394526740,/,sda1,19558,5528,13031,30
1394526800,/u1,sda5,432631,26797,405834,7
1394526800,/u2,md127,1220365,81132,1139234,7
1394526800,/,sda1,19558,5528,13031,30
1394526860,/u1,sda5,432631,26797,405834,7
1394526860,/u2,md127,1220365,81132,1139234,7
1394526860,/,sda1,19558,5528,13031,30
1394526920,/u1,sda5,432631,26797,405834,7
1394526920,/u2,md127,1220365,81132,1139234,7
1394526920,/,sda1,19558,5528,13031,30
1394526980,/u1,sda5,432631,26797,405834,7
1394526980,/u2,md127,1220365,81132,1139234,7
1394526980,/,sda1,19558,5528,13031,30
1394527040,/u1,sda5,432631,26797,405834,7
1394527040,/u2,md127,1220365,81132,1139233,7
1394527040,/,sda1,19558,5528,13031,30
1394527100,/u1,sda5,432631,26797,405834,7
1394527100,/u2,md127,1220365,81132,1139233,7
1394527100,/,sda1,19558,5528,13031,30
1394527160,/u1,sda5,432631,26797,405834,7
1394527160,/u2,md127,1220365,81132,1139233,7
1394527160,/,sda1,19558,5528,13031,30
1394527220,/u1,sda5,432631,26797,405834,7
1394527220,/u2,md127,1220365,81132,1139233,7
1394527220,/,sda1,19558,5528,13031,30
1394527280,/u1,sda5,432631,26797,405834,7
1394527280,/u2,md127,1220365,81132,1139233,7
1394527280,/,sda1,19558,5528,13031,30
1394527340,/u1,sda5,432631,26797,405834,7
1394527340,/u2,md127,1220365,81132,1139234,7
1394527340,/,sda1,19558,5528,13031,30
1394527400,/u1,sda5,432631,26797,405834,7
1394527400,/u2,md127,1220365,81132,1139234,7
1394527400,/,sda1,19558,5528,13031,30
1394527460,/u1,sda5,432631,26797,405834,7
1394527460,/u2,md127,1220365,81132,1139233,7
1394527460,/,sda1,19558,5528,13031,30
1394527520,/u1,sda5,432631,26797,405834,7
1394527520,/u2,md127,1220365,81132,1139233,7
1394527520,/,sda1,19558,5528,13031,30
1394527580,/u1,sda5,432631,26797,405834,7
1394527580,/u2,md127,1220365,81132,1139233,7
1394527580,/,sda1,19558,5528,13031,30
1394527640,/u1,sda5,432631,26797,405834,7
1394527640,/u2,md127,1220365,81132,1139234,7
1394527640,/,sda1,19558,5528,13031,30
1394527700,/u1,sda5,432631,26797,405834,7
1394527700,/u2,md127,1220365,81132,1139233,7
1394527700,/,sda1,19558,5528,13031,30
1394527760,/u1,sda5,432631,26797,405834,7
1394527760,/u2,md127,1220365,81132,1139233,7
1394527760,/,sda1,19558,5528,13031,30
1394527820,/u1,sda5,432631,26797,405834,7
1394527820,/u2,md127,1220365,81132,1139233,7
1394527820,/,sda1,19558,5528,13031,30
1394527880,/u1,sda5,432631,26797,405834,7
1394527880,/u2,md127,1220365,81132,1139233,7
1394527880,/,sda1,19558,5528,13031,30
1394527940,/u1,sda5,432631,26797,405834,7
1394527940,/u2,md127,1220365,81132,1139234,7
1394527940,/,sda1,19558,5528,13031,30
1394528000,/u1,sda5,432631,26797,405834,7
1394528000,/u2,md127,1220365,81132,1139233,7
1394528000,/,sda1,19558,5528,13031,30
1394528060,/u1,sda5,432631,26797,405834,7
1394528060,/u2,md127,1220365,81132,1139233,7
1394528060,/,sda1,19558,5528,13031,30
1394528120,/u1,sda5,432631,26797,405834,7
1394528120,/u2,md127,1220365,81132,1139233,7
1394528120,/,sda1,19558,5528,13031,30
1394528181,/u1,sda5,432631,26797,405834,7
1394528181,/u2,md127,1220365,81132,1139233,7
1394528181,/,sda1,19558,5528,13031,30
1394528241,/u1,sda5,432631,26797,405834,7
1394528241,/u2,md127,1220365,81132,1139234,7
1394528241,/,sda1,19558,5528,13031,30
1394528301,/u1,sda5,432631,26797,405834,7
1394528301,/u2,md127,1220365,81132,1139233,7
1394528301,/,sda1,19558,5528,13031,30
1394528361,/u1,sda5,432631,26797,405834,7
1394528361,/u2,md127,1220365,81132,1139233,7
1394528361,/,sda1,19558,5528,13031,30
1394528421,/u1,sda5,432631,26797,405834,7
1394528421,/u2,md127,1220365,81132,1139233,7
1394528421,/,sda1,19558,5528,13031,30
1394528481,/u1,sda5,432631,26797,405834,7
1394528481,/u2,md127,1220365,81132,1139233,7
1394528481,/,sda1,19558,5528,13031,30
1394528541,/u1,sda5,432631,26797,405834,7
1394528541,/u2,md127,1220365,81132,1139233,7
1394528541,/,sda1,19558,5528,13031,30
1394528601,/u1,sda5,432631,26797,405834,7
1394528601,/u2,md127,1220365,81132,1139233,7
1394528601,/,sda1,19558,5528,13031,30
1394528661,/u1,sda5,432631,26797,405834,7
1394528661,/u2,md127,1220365,81132,1139233,7
1394528661,/,sda1,19558,5528,13031,30
1394528721,/u1,sda5,432631,26797,405834,7
1394528721,/u2,md127,1220365,81132,1139233,7
1394528721,/,sda1,19558,5528,13031,30
1394528781,/u1,sda5,432631,26797,405834,7
1394528781,/u2,md127,1220365,81132,1139233,7
1394528781,/,sda1,19558,5528,13031,30
1394528841,/u1,sda5,432631,26797,405834,7
1394528841,/u2,md127,1220365,81132,1139234,7
1394528841,/,sda1,19558,5528,13031,30
1394528901,/u1,sda5,432631,26797,405834,7
1394528901,/u2,md127,1220365,81132,1139234,7
1394528901,/,sda1,19558,5528,13031,30
1394528961,/u1,sda5,432631,26797,405834,7
1394528961,/u2,md127,1220365,81132,1139233,7
1394528961,/,sda1,19558,5528,13031,30
1394529021,/u1,sda5,432631,26797,405834,7
1394529021,/u2,md127,1220365,81132,1139233,7
1394529021,/,sda1,19558,5528,13031,30
1394529081,/u1,sda5,432631,26797,405834,7
1394529081,/u2,md127,1220365,81132,1139233,7
1394529081,/,sda1,19558,5528,13031,30
1394529141,/u1,sda5,432631,26797,405834,7
1394529141,/u2,md127,1220365,81132,1139234,7
1394529141,/,sda1,19558,5528,13031,30
1394529201,/u1,sda5,432631,26797,405834,7
1394529201,/u2,md127,1220365,81132,1139233,7
1394529201,/,sda1,19558,5528,13031,30
1394529261,/u1,sda5,432631,26797,405834,7
1394529261,/u2,md127,1220365,81132,1139233,7
1394529261,/,sda1,19558,5528,13031,30
1394529321,/u1,sda5,432631,26797,405834,7
1394529321,/u2,md127,1220365,81132,1139233,7
1394529321,/,sda1,19558,5528,13031,30
1394529381,/u1,sda5,432631,26797,405834,7
1394529381,/u2,md127,1220365,81132,1139233,7
1394529381,/,sda1,19558,5528,13031,30
1394529441,/u1,sda5,432631,26797,405834,7
1394529441,/u2,md127,1220365,81132,1139234,7
1394529441,/,sda1,19558,5528,13031,30
1394529501,/u1,sda5,432631,26797,405834,7
1394529501,/u2,md127,1220365,81132,1139233,7
1394529501,/,sda1,19558,5528,13031,30
1394529561,/u1,sda5,432631,26797,405834,7
1394529561,/u2,md127,1220365,81132,1139233,7
1394529561,/,sda1,19558,5528,13031,30
1394529621,/u1,sda5,432631,26797,405834,7
1394529621,/u2,md127,1220365,81132,1139233,7
1394529621,/,sda1,19558,5528,13031,30
1394529681,/u1,sda5,432631,26797,405834,7
1394529681,/u2,md127,1220365,81132,1139233,7
1394529681,/,sda1,19558,5528,13031,30
1394529741,/u1,sda5,432631,26797,405834,7
1394529741,/u2,md127,1220365,81132,1139234,7
1394529741,/,sda1,19558,5528,13031,30
1394529801,/u1,sda5,432631,26797,405834,7
1394529801,/u2,md127,1220365,81132,1139233,7
1394529801,/,sda1,19558,5528,13031,30
1394529861,/u1,sda5,432631,26797,405834,7
1394529861,/u2,md127,1220365,81132,1139233,7
1394529861,/,sda1,19558,5528,13031,30
1394529921,/u1,sda5,432631,26797,405834,7
1394529921,/u2,md127,1220365,81132,1139233,7
1394529921,/,sda1,19558,5528,13031,30
1394529981,/u1,sda5,432631,26797,405834,7
1394529981,/u2,md127,1220365,81132,1139233,7
1394529981,/,sda1,19558,5528,13031,30
1394530041,/u1,sda5,432631,26797,405834,7
1394530041,/u2,md127,1220365,81132,1139234,7
1394530041,/,sda1,19558,5528,13031,30
1394530101,/u1,sda5,432631,26797,405834,7
1394530101,/u2,md127,1220365,81132,1139233,7
1394530101,/,sda1,19558,5528,13031,30
1394530161,/u1,sda5,432631,26797,405834,7
1394530161,/u2,md127,1220365,81132,1139233,7
1394530161,/,sda1,19558,5528,13031,30
1394530221,/u1,sda5,432631,26797,405834,7
1394530221,/u2,md127,1220365,81132,1139233,7
1394530221,/,sda1,19558,5528,13031,30
1394530281,/u1,sda5,432631,26797,405834,7
1394530281,/u2,md127,1220365,81132,1139233,7
1394530281,/,sda1,19558,5528,13031,30
1394530341,/u1,sda5,432631,26797,405834,7
1394530341,/u2,md127,1220365,81132,1139234,7
1394530341,/,sda1,19558,5528,13031,30
1394530401,/u1,sda5,432631,26797,405834,7
1394530401,/u2,md127,1220365,81132,1139234,7
1394530401,/,sda1,19558,5528,13031,30
1394530461,/u1,sda5,432631,26797,405834,7
1394530461,/u2,md127,1220365,81133,1139233,7
1394530461,/,sda1,19558,5528,13031,30
1394530521,/u1,sda5,432631,26797,405834,7
1394530521,/u2,md127,1220365,81133,1139233,7
1394530521,/,sda1,19558,5528,13031,30
1394530581,/u1,sda5,432631,26797,405834,7
1394530581,/u2,md127,1220365,81133,1139233,7
1394530581,/,sda1,19558,5528,13031,30
1394530641,/u1,sda5,432631,26797,405834,7
1394530641,/u2,md127,1220365,81132,1139234,7
1394530641,/,sda1,19558,5528,13031,30
1394530701,/u1,sda5,432631,26797,405834,7
1394530701,/u2,md127,1220365,81133,1139233,7
1394530701,/,sda1,19558,5528,13031,30
1394530761,/u1,sda5,432631,26797,405834,7
1394530761,/u2,md127,1220365,81133,1139233,7
1394530761,/,sda1,19558,5528,13031,30
1394530821,/u1,sda5,432631,26797,405834,7
1394530821,/u2,md127,1220365,81133,1139233,7
1394530821,/,sda1,19558,5528,13031,30
1394530881,/u1,sda5,432631,26797,405834,7
1394530881,/u2,md127,1220365,81133,1139233,7
1394530881,/,sda1,19558,5528,13031,30
1394530941,/u1,sda5,432631,26797,405834,7
1394530941,/u2,md127,1220365,81132,1139234,7
1394530941,/,sda1,19558,5528,13031,30
1394531001,/u1,sda5,432631,26797,405834,7
1394531001,/u2,md127,1220365,81133,1139233,7
1394531001,/,sda1,19558,5528,13031,30
